company,competitors,degree,department,experience,job_category,job_content,jobname,others,skills,tools,update_time,url,page
德誼數位科技股份有限公司,5,專科、大學、碩士,數學及電算機科學學科類、工程學科類、資訊管理相關,3年以上,電腦系統分析師,"1.負責 .NET(為主)軟體與系統之分析, 設計以及規格等文件撰寫 2.軟體程式架構/關聯式資料庫規劃 3.系統建置需求進行收集及分析，並規劃解決方案 4.協助進行專案管理，參與專案過程中的會議、簡報及相關溝通協調工作 5.協助研究軟體新技術與使用新工具 正職人員享有福利: ◆ 獎金 / 禮品類 1.年終獎金金 2.端午及中秋禮金 ◆ 保險類 1.勞保 2.健保 3.勞工退休金提撥 ◆ 制度類 1.門市人員員工制服 2.介紹獎金 3.門市人員績效獎金(保障前三個月目標獎金+業績獎金+加碼獎金) 4.完整的教育訓練 5.順暢的升遷管道 ◆ 請 / 休假制度 1.特休/年假 2.訂婚假 3.陪產假 4.女性同仁生理假 5.女性同仁育嬰假 ◆ 休閒類 1.國內旅遊 ◆ 其他 1.員工購物優惠 2.春酒 3.員工按摩服務 工讀生享有福利: ◆ 保險類 1.勞保 2.健保 3.勞工退休金提撥 ◆ 制度類 1.門市人員員工制服 2.介紹獎金 3.順暢的升遷管道(工讀也有機會轉正) 4.門市人員毛利獎金(當月業績需達標)",資深系統分析師,1. 熟悉 .NET 相關技術，具備三年以上.NET開發經驗 2. 擅長使用新的技術或工具軟體加速文件撰寫 3. 大型專案平台規劃與建置相關經驗 4. 具備MVC或SOA開發架構經驗者佳 5. 具 QA 測試或測試文件撰寫相關經驗 ~面試需現場用電腦Demo個人作品(Sourse code)~,不拘,ASP.NET 、 MFC 、 Visual Basic .net 、 Visual Studio .net 、 MS SQL 、 Oracle,2017-01-04,http://www.104.com.tw/job/?jobno=55724&jobsource=n104bank1&hotjob_chr=,28
德誼數位科技股份有限公司,5,專科、大學、碩士,數學及電算機科學學科類、工程學科類、資訊管理相關,3年以上,電腦系統分析師,"1.負責 .NET(為主)軟體與系統之分析, 設計以及規格等文件撰寫 2.軟體程式架構/關聯式資料庫規劃 3.系統建置需求進行收集及分析，並規劃解決方案 4.協助進行專案管理，參與專案過程中的會議、簡報及相關溝通協調工作 5.協助研究軟體新技術與使用新工具 正職人員享有福利: ◆ 獎金 / 禮品類 1.年終獎金金 2.端午及中秋禮金 ◆ 保險類 1.勞保 2.健保 3.勞工退休金提撥 ◆ 制度類 1.門市人員員工制服 2.介紹獎金 3.門市人員績效獎金(保障前三個月目標獎金+業績獎金+加碼獎金) 4.完整的教育訓練 5.順暢的升遷管道 ◆ 請 / 休假制度 1.特休/年假 2.訂婚假 3.陪產假 4.女性同仁生理假 5.女性同仁育嬰假 ◆ 休閒類 1.國內旅遊 ◆ 其他 1.員工購物優惠 2.春酒 3.員工按摩服務 工讀生享有福利: ◆ 保險類 1.勞保 2.健保 3.勞工退休金提撥 ◆ 制度類 1.門市人員員工制服 2.介紹獎金 3.順暢的升遷管道(工讀也有機會轉正) 4.門市人員毛利獎金(當月業績需達標)",資深系統分析師~遠傳集團~,1. 熟悉 .NET 相關技術，具備三年以上.NET開發經驗 2. 擅長使用新的技術或工具軟體加速文件撰寫 3. 大型專案平台規劃與建置相關經驗 4. 具備MVC或SOA開發架構經驗者佳 5. 具 QA 測試或測試文件撰寫相關經驗 ~面試需現場用電腦Demo個人作品(Sourse code)~,不拘,ASP.NET 、 MFC 、 Visual Basic .net 、 Visual Studio .net 、 MS SQL 、 Oracle,2017-01-02,http://www.104.com.tw/job/?jobno=52wuz&jobsource=n104bank1&hotjob_chr=,28
台灣富士全錄股份有限公司,5,專科、大學、碩士,印刷相關、資訊管理相關、資訊工程相關,2年以上,業務支援工程師,1.協助業務單位銷售商品之presale工作。 2.產品裝機完成後各項系統相關之售後服務。 3.協助國外支援單位相關軟硬體測試。 4.整合Third Party及SI廠商解決方案創造商機。 5.需視情況駐點台北總公司支援服務中永和、三重、新莊客戶。 獎 金 福 利：加班費、年節獎金、員工生日禮金、年終獎金、禮品 休 假 福 利：週休二日、陪產假、育嬰假、生理假、年假、新人特別休假 保 險 福 利：勞保、健保、員工團體保險、意外險、壽險、眷屬團體醫療保險、員工體檢、員工撫恤、住院慰問金、勞退金提撥 餐 飲 福 利：伙食費 衣 著 福 利：技術服務同仁員工制服 居 住 福 利：員工（調職）搬家安家費 娛 樂 福 利：員工電影欣賞、自強活動、國內旅遊、國外旅遊、員工聚餐、社團活動、家庭日 其 他 福 利：子女教育補助、在職教育訓練、國內/外進修補助、手機費用補助、外勤及機動服務人員配置隨身電腦及手機、員工退休規劃（包括退休金及退休慰勞活動等）、員工及眷屬喪葬補助、住院慰問金、急難借支 、公傷職災補償 、國外研修 、退職慰勞金 、生育/結婚祝賀金、住院/急難慰問金 、員工/眷屬奠儀 、員工本人/子女獎助學金 、子女新生入學祝賀金,系統分析師,1.熟電腦作業系統，具MCSE/MCITP證照優先。 2.具資料處理相關系統程式開發、網路設定、排版、美編、繪圖、色彩管理，及常見之文書處理軟體能力者佳。,不拘,不拘,2017-01-03,http://www.104.com.tw/job/?jobno=2xofy&jobsource=n104bank1&hotjob_chr=,28
全球人事顧問股份有限公司,6-10,大學以上,不拘,不拘,金融研究員,風險管理部-金融助理 支援部門全球消費者信用品質檢測與執行 （每月/每季度相關資料建檔處理與回報） 提供信用卡定期報告回復、數據分析。 指定進行系統相關變更驗證。 具有文書處理／SAS技能／良好英文程度優先考慮,外商銀行-分析研究助理.4NI,未填寫,不拘,不拘,2017-01-05,http://www.104.com.tw/job/?jobno=57azu&jobsource=n104bank1&hotjob_chr=,28
楓橡科技股份有限公司,5,不拘,不拘,不拘,網站行銷企劃,1 系統分析師與專案管理的角色 2 需求訪談與架構擬定與確立 3 UI頁面製作與確認 4 專案排程與時間控管 5 客戶技術諮詢與處理 6 服務建議書撰寫、線上學習教材製作、教育訓練講授 7 網站創意發想規劃 8 簡報 9 協調工程師、設計師與客戶間的需求 10 孰電商與APP規畫尤佳 面試時須帶曾撰寫過之企劃書應試! 1. 勞、健保、團體保險 2. 三節獎金、生日禮金 3. 聚餐,網站企劃分析師,未填寫,不拘,不拘,2016-12-19,http://www.104.com.tw/job/?jobno=2dbrj&jobsource=n104bank1&hotjob_chr=,28
水星防火工程顧問有限公司,5,大學以上,不拘,不拘,軟體設計工程師,1.負責資料庫規劃、開發、管理、資料備援等工作。 2.熟悉SQL 資料庫程式設計能力者佳。 3.具團隊合作精神，並對程式開發有高度熱忱。 4.需能獨立作業。 週休二日（比照公務人員） 享勞健保/團保 不定期聚餐/旅遊 採開放式自主管理模式 年終獎金 在職充電（可由員工自行選擇興趣之課程）,資料庫開發工程師,相關科系,不拘,不拘,2017-01-01,http://www.104.com.tw/job/?jobno=3mrju&jobsource=n104bank1&hotjob_chr=,28
勤美股份有限公司,5,專科、大學、碩士,不拘,2年以上,MIS程式設計師,"1.專案需求訪談,規劃,分析設計 2.程式開發支援 3.熟鼎新TIPTOP ERP OR EasyFlowGP 尤佳 4.其他交辦事項 ◆ 制度類： 1.員工制服(依各廠規定) 2.伙食費(依各廠規定) 3.績效獎金 4.在職進修教育 5.依法成立職工福利委員會辦理各項職工福利活動 6.優質且穩定的工作環境 7.外派中國員工由公司提供食宿，除依法在台加入勞健保外，並享有團體意外險。 ◆ 保險類： 1.勞保 2.健保 3.員工團保 ◆ 獎金、禮品類： 1.年終獎金 2.三節禮金或禮品 3.勞動節獎金或禮品 4.生日禮金或禮品 5.退休金 ◆ 分紅： 員工紅利 ◆ 休閒類： 1.國內／外旅遊 2.部門聚餐 3.集團春酒或尾牙晚會 ◆ 設備類(限工廠與遊憩事業)： 1.員工宿舍(依各廠規定) 2.員工餐廳 ◆ 請 / 休假制度： 1.特休假 2.有薪產假、陪產假、產檢假 3.週休二日 4.工廠、飯店及遊憩事業從業人員工作時間與休假制度等悉依公司規定辦理 ◆ 其他： 1.員工購物、住宿優惠 2.健康檢查 ◆ 補助類： 1.婚、喪禮金 2.員工進修補助 3.子女教育獎助學金 4.旅遊補助 5.住院慰問金 6.退休金提撥",[總管理處],需熟悉下列程式語言其中一項 1.Genero 4GL 2.Java EE(WEB) 3.C# or ASP.NET(C#),不拘,Java,2016-12-27,http://www.104.com.tw/job/?jobno=593n5&jobsource=n104bank1&hotjob_chr=,28
中華電信關係企業_神腦國際企業股份有限公司,5,專科、大學、碩士,不拘,3年以上,電腦系統分析師,1.負責Java base資訊系統之流程規劃與設計、撰寫、維運及更新軟體 2.負責規劃資料庫、資料結構之維護與設計 3.瞭解各使用需求單位對資訊服務的需求，並建議最佳作業方式 4.規劃並撰寫系統需求、規格書及計畫書、軟體結構操作與維修方法之說明 手冊 5.協助測試系統功能與使用單位導入，並提供內部員工系統操作的教育訓練 ◆ 獎金 / 禮品類 1.年終獎金 2.三節禮金/禮品 3.生日禮金/禮品 ◆ 保險類 1.勞保 2.健保 3.員工團保 4.眷屬自費團保 5.意外險 6.職災保險 ◆ 制度類 1.完整的教育訓練 2.順暢的升遷管道 ◆ 設備類 圖書閱覽室 ◆ 請 / 休假制度 1.特休/年假 2.訂婚假 3.陪產假 4.家庭照顧假 5.女性同仁生理假 ◆ 其他 健康檢查 ◆ 補助類 1.結婚禮金 2.生育津貼 3.國內/外旅遊補助 4.住院慰問金,Java系統分析師(5289),未填寫,系統架構規劃 、 系統維護操作 、 系統整合分析 、 資料庫程式設計,Java 、 Oracle 、 Oracle ERP,2017-01-06,http://www.104.com.tw/job/?jobno=4swqk&jobsource=n104bank1&hotjob_chr=,28
聯強國際股份有限公司,5,專科、大學、碩士,資訊管理相關、資訊工程相關、數學及電算機科學學科類,2年以上,資料庫管理人員,(2016菁英計劃)於集團總部負責全球各地營運系統之研發與管理。每年投資5億打造國際級軟體之研發，有完善的專業培訓課程，歡迎具國際觀的有志人才加入。 1.資料庫日常維護(監控/備份/異常處理)。 2.資料庫壓力測試，SQL語法調校。 3.資料庫架構規劃和安全管理 4.配合專案規劃達到最佳化，減少資料重複性。 5.規劃、建置及改善公司資料庫，以提供最佳的資訊系統服務。 【聯強的人才培育理念】 聯強經營策略 = (人才) × (系統制度) × (營運知識) 聯強國際長期積累通路經營、產品經營、運籌經營及相關支持功能之「營運知識」。並且建立高效之「營運制度」及「電腦運管系統」。 我們招募「潛力人才」，授與「營運知識」的培訓，提供「營運制度」及「電腦運管系統」工具，使其短期内即能俱備專業職能及展現專業績效。 「潛力人才」在這有系統的培訓下成為「人才」。「人才」開創提升「營運知識」、提升「制度系統」，來提升公司能耐、提升競爭力。 歡迎潛力人才的加入，我們隨時都有職缺。 【薪資】 年度總收入公平公正的反映個人的貢獻度，以凝聚公司同仁的向心力，激發每位同仁投入工作的動力，因而創造出更好的營運績效。同仁的年度總收入更好下，也會不斷形成善性循環。 【福利】 除了扎實的培訓機制與暢通的升遷管道外，聯強非常重視提供員工充份保障且安心的工作環境，讓同仁在工作之餘，健康有保障、經濟沒煩惱、家庭照顧無後顧之憂，簡述有四大類福利： 1.安心與安全保障 (1) 未滿一年新進同仁，優於勞基法額外賦予休假(依年度任職比例)。 (2) 為所有正職員工投保至少三百萬元的定期壽險，強化員工的家庭基本保障。 (3) 任職滿一年可申請購屋、房屋修繕、結婚、生育、購車、急難救助無息貸款。 (4) 結婚、喪葬、住院、生育、生日等禮金/禮券。 (5) 足額繳納勞工保險、勞工退休金提撥、全民健康保險等法定保障。 2.女性友善職場環境 (1) 公司選用與晉升人才不受性別影響，所有主管職中女性人數超過四成。 (2) 設有舒適且隱私不受打擾的哺集乳室，產後哺乳無壓力。 (3) 友善提供彈性的育嬰留停環境，五成的女性同仁產後申請育嬰假，降低女性同仁工作與家庭照顧間的衝突，使女性同仁不因短期因素中斷職涯！ 3.團隊建設活動 (1) 部門旅遊與部門活動舉辦 (2) 不定期部門餐敘 (3) 優質新春聯歡晚會 (4) 聯強運動會 (5) 電影欣賞活動 (6) 資深同仁獎勵：任職滿五、十、十五、二十年同仁，可享特別獎勵獎金。 (7) 自助福利社：提供免費咖啡及自助福利社服務。 4.健康促進環境 (1) 設置專職護理師，提供健康諮詢、舉辦健康講座與健康促進競賽，提倡同仁注重自己與家人的健康。 (2) 定期免費健康檢查，並由護理師提供異常追蹤之必要協助。 (3) 辦公用電腦全面採用低藍光螢幕，並持續提升辦公環境的舒適與健康。 (4) 不定期提供專業肩頸舒壓按摩服務，改善久坐辦公的僵硬，促進血液循環。,聯強,"1.資料庫兩年以上管理經驗,具Oracle經驗尤佳 2.具SQL撰寫與調校經驗",不拘,不拘,2017-01-06,http://www.104.com.tw/job/?jobno=2o11o&jobsource=n104bank1&hotjob_chr=,28
長青資訊有限公司,5,專科以上,不拘,2年以上,資料庫管理人員,1.熟悉資料庫管理與維護、備份、監控、複寫、HA機制、異常處理以及安全管理等 2.資料庫架構規劃，效能資料收集與調校，資料庫參數調優及性能的優化 3.資料庫數據統計分析，具備良好撰寫SQL與Stored Procedure 4.擁有良好的溝通能力與執行力，並具備團隊合作能力者佳 ◆ 獎金/禮品類 1.年終獎金 2.三節獎金/禮品 ◆ 制度類 1.伙食費 2.順暢的升遷管道 ◆ 請/休假制度 1.週休二日 2.特休/年假 3.陪產假 4.女性同仁生理假 5.女性同仁育嬰假 ◆ 補助類 1.退職金提撥,DBA資料庫管理工程師,未填寫,不拘,不拘,2017-01-05,http://www.104.com.tw/job/?jobno=59adj&jobsource=n104bank1&hotjob_chr=,28
華藝數位股份有限公司,11-30,高中、專科、大學、碩士,不拘,1年以上,工讀生,1.新書建檔、資料彙整等文書工作。 2.其他臨時交辦事項。 時薪：133/hr起 享勞健保 工作時間：週一~週五 9:00~18:00 (午休一小時) ◆ 制度類 1.各項健全的人事制度 2.順暢的升遷管道 3.彈性上下班時間 ◆ 保險類 1.勞保/健保/勞退 2.員工團保/意外險 3.職災保險 ◆ 獎金/禮品類 1.年終獎金 ※ 視公司營運狀況而定 2.績效獎勵獎金制度 ※ 績效獎勵獎金的目的，在於配合本公司業務發展的需求，以及績效導向的經營策略，因此針對不同工作內容的同仁，公司分別訂有個別的績效獎勵制度 3.中秋禮卷 ◆ 補助類 1.結婚禮金 2.生育禮金 3.員工進修補助 4.工作內容所需，提供汽車停車位補助 5.旅遊補助 6.喪葬撫卹 ◆ 請/休假制度 1.週休二日 2.特休假 3.陪產假 4.家庭照顧假 5.女性同仁生理假 6.女性同仁育嬰假 ◆ 其他 1.企業按摩師服務 2.不定期部門聚餐 3.提供有吃不完的零食櫃 4.隨時免費享有香醇的研磨咖啡,E01,享勞健退 週休二日,不拘,Excel 、 Internet Explorer 、 Outlook 、 Word 、 中文打字50~75 、 英文打字50~75,2017-01-06,http://www.104.com.tw/job/?jobno=4qofi&jobsource=n104bank1&hotjob_chr=,28
